"product_id","product_name","product_category","product_subcategory","product_manufacturer","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","customer_id","customer_name","customer_segment"
"137","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","Phones","Anker","8314","CA-2018-169901","137","3","0.2","5","0.1","48","CA-2018-169901","169","2018-06-15 00:00:00","San Francisco","California","West","United States","94122","2018-06-19 00:00:00","Standard Class","169","Clay Cheatham","Consumer"
"935","Iris Project Case","Office Supplies","Storage","Iris","8315","CA-2018-169929","935","5","0","10","0.26","40","CA-2018-169929","479","2018-09-25 00:00:00","Helena","Montana","West","United States","59601","2018-09-28 00:00:00","First Class","479","Luke Schmidt","Corporate"
"536","DXL Angle-View Binders with Locking Rings, Black","Office Supplies","Binders","DXL","8316","CA-2018-169978","536","3","0.2","5","0.34","14","CA-2018-169978","334","2018-12-24 00:00:00","Oceanside","New York","East","United States","11572","2018-12-28 00:00:00","Standard Class","334","Hunter Glantz","Consumer"
"529","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI","8317","CA-2018-169978","529","2","0.1","48","0.18","272","CA-2018-169978","334","2018-12-24 00:00:00","Oceanside","New York","East","United States","11572","2018-12-28 00:00:00","Standard Class","334","Hunter Glantz","Consumer"
"1652","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","Wilson Jones","8318","CA-2018-169999","1652","3","0.2","4","0.33","12","CA-2018-169999","378","2018-06-19 00:00:00","New York City","New York","East","United States","10035","2018-06-26 00:00:00","Standard Class","378","Jim Sink","Corporate"
"1483","Space Solutions Commercial Steel Shelving","Office Supplies","Storage","Space Solutions","8319","CA-2018-169999","1483","2","0","6","0.05","129","CA-2018-169999","378","2018-06-19 00:00:00","New York City","New York","East","United States","10035","2018-06-26 00:00:00","Standard Class","378","Jim Sink","Corporate"
"734","Geographics Note Cards, Blank, White, 8 1/2"" x 11""","Office Supplies","Paper","Other","8320","US-2015-100279","734","2","0","11","0.48","22","US-2015-100279","684","2015-03-10 00:00:00","Royal Oak","Michigan","Central","United States","48073","2015-03-14 00:00:00","Standard Class","684","Scott Williamson","Consumer"
"220","Avery 51","Office Supplies","Labels","Avery","8321","US-2015-100853","220","4","0.2","7","0.33","20","US-2015-100853","359","2015-09-14 00:00:00","Chicago","Illinois","Central","United States","60623","2015-09-19 00:00:00","Standard Class","359","Jennifer Braxton","Corporate"
"953","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","Office Supplies","Appliances","Kensington","8322","US-2015-100853","953","2","0.8","-131","-2.5","52","US-2015-100853","359","2015-09-14 00:00:00","Chicago","Illinois","Central","United States","60623","2015-09-19 00:00:00","Standard Class","359","Jennifer Braxton","Corporate"
"967","Kingston Digital DataTraveler 32GB USB 2.0","Technology","Accessories","Kingston","8323","US-2015-102071","967","4","0","4","0.06","68","US-2015-102071","587","2015-05-09 00:00:00","San Francisco","California","West","United States","94110","2015-05-15 00:00:00","Standard Class","587","Patrick Gardner","Consumer"
"1471","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","Accessories","Sony","8324","US-2015-102071","1471","3","0","40","0.24","168","US-2015-102071","587","2015-05-09 00:00:00","San Francisco","California","West","United States","94110","2015-05-15 00:00:00","Standard Class","587","Patrick Gardner","Consumer"
"870","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","Furniture","Furnishings","Howard Miller","8325","US-2015-102631","870","3","0.6","-42","-0.45","94","US-2015-102631","255","2015-12-13 00:00:00","Chicago","Illinois","Central","United States","60623","2015-12-17 00:00:00","Standard Class","255","Ellis Ballard","Corporate"
"41","Acco Banker's Clasps, 5 3/4""-Long","Office Supplies","Fasteners","Acco","8326","US-2015-102715","41","3","0.2","2","0.34","7","US-2015-102715","357","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class","357","Jay Kimmel","Consumer"
"1829","Xerox 224","Office Supplies","Paper","Xerox","8327","US-2015-102715","1829","2","0.2","4","0.35","10","US-2015-102715","357","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class","357","Jay Kimmel","Consumer"
"1027","Logitech Wireless Anywhere Mouse MX for PC and Mac","Technology","Accessories","Logitech","8328","US-2015-102715","1027","7","0.2","42","0.13","336","US-2015-102715","357","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class","357","Jay Kimmel","Consumer"
"1029","Logitech Wireless Gaming Headset G930","Technology","Accessories","Logitech","8329","US-2015-102715","1029","3","0.2","82","0.21","384","US-2015-102715","357","2015-04-11 00:00:00","Miami","Florida","South","United States","33180","2015-04-13 00:00:00","Second Class","357","Jay Kimmel","Consumer"
"541","Economy #2 Pencils","Office Supplies","Art","Other","8330","US-2015-103338","541","3","0","2","0.26","8","US-2015-103338","628","2015-03-11 00:00:00","Roseville","California","West","United States","95661","2015-03-15 00:00:00","Standard Class","628","Richard Bierner","Consumer"
"43","Acco D-Ring Binder w/DublLock","Office Supplies","Binders","Acco","8331","US-2015-103905","43","7","0.8","-46","-1.55","30","US-2015-103905","62","2015-07-14 00:00:00","Aurora","Illinois","Central","United States","60505","2015-07-20 00:00:00","Standard Class","62","Arthur Wiediger","Home Office"
"891","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","Other","8332","US-2015-103905","891","4","0.2","4","0.1","38","US-2015-103905","62","2015-07-14 00:00:00","Aurora","Illinois","Central","United States","60505","2015-07-20 00:00:00","Standard Class","62","Arthur Wiediger","Home Office"
"640","Fellowes Black Plastic Comb Bindings","Office Supplies","Binders","Fellowes","8333","US-2015-104759","640","7","0.8","-14","-1.7","8","US-2015-104759","237","2015-03-31 00:00:00","Chicago","Illinois","Central","United States","60610","2015-04-04 00:00:00","Standard Class","237","Dorothy Dickinson","Consumer"
"959","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver","Technology","Accessories","Kensington","8334","US-2015-104759","959","2","0.2","14","0.18","80","US-2015-104759","237","2015-03-31 00:00:00","Chicago","Illinois","Central","United States","60610","2015-04-04 00:00:00","Standard Class","237","Dorothy Dickinson","Consumer"
"1309","Premier Elliptical Ring Binder, Black","Office Supplies","Binders","Premier","8335","US-2015-105137","1309","2","0.7","-13","-0.73","18","US-2015-105137","628","2015-10-10 00:00:00","Columbus","Ohio","East","United States","43229","2015-10-10 00:00:00","Same Day","628","Richard Bierner","Consumer"
"804","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","Technology","Machines","Hewlett-Packard","8336","US-2015-105137","804","2","0.7","-71","-0.7","102","US-2015-105137","628","2015-10-10 00:00:00","Columbus","Ohio","East","United States","43229","2015-10-10 00:00:00","Same Day","628","Richard Bierner","Consumer"
"1415","Sanford EarthWrite Recycled Pencils, Medium Soft, #2","Office Supplies","Art","Sanford","8337","US-2015-105151","1415","5","0","3","0.28","11","US-2015-105151","725","2015-03-30 00:00:00","New York City","New York","East","United States","10009","2015-03-31 00:00:00","First Class","725","Susan Gilcrest","Corporate"
"135","Angle-D Ring Binders","Office Supplies","Binders","Angle-D","8338","US-2015-105767","135","2","0.7","-3","-0.8","3","US-2015-105767","34","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class","34","Andrew Roberts","Consumer"
"1131","Newell 317","Office Supplies","Art","Newell","8339","US-2015-105767","1131","9","0.2","2","0.11","21","US-2015-105767","34","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class","34","Andrew Roberts","Consumer"
"1108","Motorola L804","Technology","Phones","Motorola","8340","US-2015-105767","1108","2","0.4","-10","-0.18","55","US-2015-105767","34","2015-05-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-05-27 00:00:00","Standard Class","34","Andrew Roberts","Consumer"
"1079","Memorex Micro Travel Drive 4 GB","Technology","Accessories","Memorex","8341","US-2015-106299","1079","2","0","9","0.43","21","US-2015-106299","570","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class","570","Nick Zandusky","Home Office"
"1632","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies","Binders","Wilson Jones","8342","US-2015-106299","1632","5","0","13","0.47","27","US-2015-106299","570","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class","570","Nick Zandusky","Home Office"
"1461","Smead Adjustable Mobile File Trolley with Lockable Top","Office Supplies","Storage","Smead","8343","US-2015-106299","1461","2","0","226","0.27","838","US-2015-106299","570","2015-08-02 00:00:00","Springfield","Missouri","Central","United States","65807","2015-08-08 00:00:00","Standard Class","570","Nick Zandusky","Home Office"
"1721","Xerox 1927","Office Supplies","Paper","Xerox","8344","US-2015-106334","1721","3","0","6","0.45","13","US-2015-106334","365","2015-12-27 00:00:00","San Francisco","California","West","United States","94122","2016-01-02 00:00:00","Standard Class","365","Jeremy Farry","Consumer"
"319","Bevis Steel Folding Chairs","Furniture","Chairs","Bevis","8345","US-2015-106334","319","3","0.2","23","0.1","230","US-2015-106334","365","2015-12-27 00:00:00","San Francisco","California","West","United States","94122","2016-01-02 00:00:00","Standard Class","365","Jeremy Farry","Consumer"
"1842","Xerox WorkCentre 6505DN Laser Multifunction Printer","Technology","Machines","Xerox","8346","US-2015-106992","1842","7","0.4","-252","-0.1","2520","US-2015-106992","685","2015-09-19 00:00:00","Houston","Texas","Central","United States","77036","2015-09-21 00:00:00","Second Class","685","Sean Braxton","Corporate"
"988","Lexmark MX611dhe Monochrome Laser Printer","Technology","Machines","Other","8347","US-2015-106992","988","3","0.4","-510","-0.17","3060","US-2015-106992","685","2015-09-19 00:00:00","Houston","Texas","Central","United States","77036","2015-09-21 00:00:00","Second Class","685","Sean Braxton","Corporate"
"1552","Tennsco Commercial Shelving","Office Supplies","Storage","Tennsco","8348","US-2015-107405","1552","1","0.2","-4","-0.24","16","US-2015-107405","746","2015-03-21 00:00:00","Asheville","North Carolina","South","United States","28806","2015-03-25 00:00:00","Standard Class","746","Thomas Seio","Corporate"
"249","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery","8349","US-2015-107699","249","9","0","26","0.46","57","US-2015-107699","387","2015-05-19 00:00:00","Midland","Michigan","Central","United States","48640","2015-05-23 00:00:00","Standard Class","387","John Huston","Consumer"
"523","Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies","Art","Dixon","8350","US-2015-107993","523","7","0.2","8","0.16","51","US-2015-107993","673","2015-11-25 00:00:00","Springfield","Oregon","West","United States","97477","2015-11-30 00:00:00","Standard Class","673","Sanjit Engle","Consumer"
"197","Avery 489","Office Supplies","Labels","Avery","8351","US-2015-109036","197","3","0","15","0.48","31","US-2015-109036","433","2015-12-20 00:00:00","Seattle","Washington","West","United States","98103","2015-12-25 00:00:00","Standard Class","433","Keith Herrera","Consumer"
"1457","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","Other","8352","US-2015-109162","1457","3","0.2","11","0.06","170","US-2015-109162","427","2015-06-08 00:00:00","Bristol","Tennessee","South","United States","37620","2015-06-12 00:00:00","Standard Class","427","Katrina Edelman","Corporate"
"261","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies","Binders","Avery","8353","US-2015-109456","261","3","0.2","5","0.35","14","US-2015-109456","482","2015-10-16 00:00:00","San Francisco","California","West","United States","94110","2015-10-17 00:00:00","Same Day","482","Lynn Smith","Consumer"
"1015","Logitech Illuminated - Keyboard","Technology","Accessories","Logitech","8354","US-2015-109456","1015","3","0","86","0.48","180","US-2015-109456","482","2015-10-16 00:00:00","San Francisco","California","West","United States","94110","2015-10-17 00:00:00","Same Day","482","Lynn Smith","Consumer"
"754","Global Geo Office Task Chair, Gray","Furniture","Chairs","Global","8355","US-2015-110674","754","2","0.2","-24","-0.19","130","US-2015-110674","672","2015-02-12 00:00:00","Concord","California","West","United States","94521","2015-02-18 00:00:00","Standard Class","672","Sanjit Chand","Consumer"
"414","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies","Binders","Cardinal","8356","US-2015-111171","414","5","0.8","-15","-1.7","9","US-2015-111171","150","2015-12-26 00:00:00","Chicago","Illinois","Central","United States","60610","2015-12-31 00:00:00","Standard Class","150","Christina Anderson","Consumer"
"193","Avery 485","Office Supplies","Labels","Avery","8357","US-2015-111353","193","2","0","12","0.47","25","US-2015-111353","609","2015-11-29 00:00:00","New York City","New York","East","United States","10009","2015-12-06 00:00:00","Standard Class","609","Philip Brown","Consumer"
"246","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Office Supplies","Binders","Avery","8358","US-2015-112200","246","5","0.8","-16","-1.65","10","US-2015-112200","763","2015-11-22 00:00:00","Bolingbrook","Illinois","Central","United States","60440","2015-11-28 00:00:00","Standard Class","763","Tony Chapman","Home Office"
"1651","Wilson Jones Suede Grain Vinyl Binders","Office Supplies","Binders","Wilson Jones","8359","US-2015-112564","1651","3","0.7","-2","-0.7","3","US-2015-112564","743","2015-04-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-04-24 00:00:00","First Class","743","Theresa Swint","Corporate"
"1793","Xerox 1993","Office Supplies","Paper","Xerox","8360","US-2015-112795","1793","3","0","10","0.49","19","US-2015-112795","174","2015-08-23 00:00:00","Grand Rapids","Michigan","Central","United States","49505","2015-08-28 00:00:00","Second Class","174","Corey Roper","Home Office"
"665","File Shuttle I and Handi-File","Office Supplies","Storage","Other","8361","US-2015-112872","665","3","0.2","5","0.09","53","US-2015-112872","663","2015-12-06 00:00:00","Springfield","Oregon","West","United States","97477","2015-12-11 00:00:00","Second Class","663","Ryan Crowe","Consumer"
"425","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","Furniture","Tables","Chromcraft","8362","US-2015-112872","425","1","0.5","-171","-0.62","275","US-2015-112872","663","2015-12-06 00:00:00","Springfield","Oregon","West","United States","97477","2015-12-11 00:00:00","Second Class","663","Ryan Crowe","Consumer"
"269","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","Avery","8363","US-2015-112914","269","2","0.8","-4","-1.6","3","US-2015-112914","537","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class","537","Michelle Tran","Home Office"
"1292","Poly String Tie Envelopes","Office Supplies","Envelopes","Poly","8364","US-2015-112914","1292","2","0.2","1","0.34","3","US-2015-112914","537","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class","537","Michelle Tran","Home Office"
"1751","Xerox 1954","Office Supplies","Paper","Xerox","8365","US-2015-112914","1751","8","0.2","11","0.31","34","US-2015-112914","537","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class","537","Michelle Tran","Home Office"
"1198","O'Sullivan Living Dimensions 5-Shelf Bookcases","Furniture","Bookcases","O'Sullivan","8366","US-2015-112914","1198","2","0.32","-97","-0.32","301","US-2015-112914","537","2015-09-25 00:00:00","Houston","Texas","Central","United States","77041","2015-09-30 00:00:00","Standard Class","537","Michelle Tran","Home Office"
"1174","Nontoxic Chalk","Office Supplies","Art","Other","8367","US-2015-112949","1174","2","0","2","0.48","4","US-2015-112949","175","2015-06-20 00:00:00","Lawton","Oklahoma","Central","United States","73505","2015-06-27 00:00:00","Standard Class","175","Corey-Lock","Consumer"
"855","Honeywell Quietcare HEPA Air Cleaner","Office Supplies","Appliances","Honeywell","8368","US-2015-112949","855","6","0","156","0.33","472","US-2015-112949","175","2015-06-20 00:00:00","Lawton","Oklahoma","Central","United States","73505","2015-06-27 00:00:00","Standard Class","175","Corey-Lock","Consumer"
"1726","Xerox 1931","Office Supplies","Paper","Xerox","8369","US-2015-112991","1726","4","0","12","0.48","26","US-2015-112991","664","2015-12-10 00:00:00","Caldwell","Idaho","West","United States","83605","2015-12-14 00:00:00","Standard Class","664","Sally Hughsby","Corporate"
"1841","Xerox Color Copier Paper, 11"" x 17"", Ream","Office Supplies","Paper","Xerox","8370","US-2015-112991","1841","4","0","42","0.46","91","US-2015-112991","664","2015-12-10 00:00:00","Caldwell","Idaho","West","United States","83605","2015-12-14 00:00:00","Standard Class","664","Sally Hughsby","Corporate"
"1203","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","Furniture","Chairs","Office Star","8371","US-2015-112991","1203","3","0.2","4","0.01","338","US-2015-112991","664","2015-12-10 00:00:00","Caldwell","Idaho","West","United States","83605","2015-12-14 00:00:00","Standard Class","664","Sally Hughsby","Corporate"
"1483","Space Solutions Commercial Steel Shelving","Office Supplies","Storage","Space Solutions","8372","US-2015-113124","1483","2","0","6","0.05","129","US-2015-113124","555","2015-03-30 00:00:00","Apple Valley","Minnesota","Central","United States","55124","2015-04-05 00:00:00","Standard Class","555","Nat Carroll","Consumer"
"36","Acco 6 Outlet Guardian Basic Surge Suppressor","Office Supplies","Appliances","Acco","8373","US-2015-114188","36","4","0","9","0.28","33","US-2015-114188","622","2015-05-20 00:00:00","Dover","New Hampshire","East","United States","3820","2015-05-22 00:00:00","Second Class","622","Randy Ferguson","Corporate"
"1414","Sanford Colorific Scented Colored Pencils, 12/Pack","Office Supplies","Art","Sanford","8374","US-2015-114188","1414","9","0","12","0.31","39","US-2015-114188","622","2015-05-20 00:00:00","Dover","New Hampshire","East","United States","3820","2015-05-22 00:00:00","Second Class","622","Randy Ferguson","Corporate"
"16","24-Hour Round Wall Clock","Furniture","Furnishings","Other","8375","US-2015-114188","16","7","0","60","0.43","140","US-2015-114188","622","2015-05-20 00:00:00","Dover","New Hampshire","East","United States","3820","2015-05-22 00:00:00","Second Class","622","Randy Ferguson","Corporate"
"766","Global Stack Chair with Arms, Black","Furniture","Chairs","Global","8376","US-2015-114377","766","5","0","40","0.27","150","US-2015-114377","69","2015-11-05 00:00:00","Hampton","Virginia","South","United States","23666","2015-11-05 00:00:00","Same Day","69","Barry Gonzalez","Consumer"
"453","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology","Phones","Clearsounds","8377","US-2015-115189","453","6","0.4","-50","-0.2","252","US-2015-115189","23","2015-12-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2016-01-03 00:00:00","Second Class","23","Alex Russell","Corporate"
"827","Hon 5100 Series Wood Tables","Furniture","Tables","Hon","8378","US-2015-115189","827","3","0.4","-192","-0.37","524","US-2015-115189","23","2015-12-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2016-01-03 00:00:00","Second Class","23","Alex Russell","Corporate"
"21","3D Systems Cube Printer, 2nd Generation, White","Technology","Machines","3D Systems","8379","US-2015-115196","21","2","0.5","-572","-0.44","1300","US-2015-115196","194","2015-09-09 00:00:00","Greenville","North Carolina","South","United States","27834","2015-09-13 00:00:00","Standard Class","194","Daniel Lacy","Consumer"
"1157","Newell 340","Office Supplies","Art","Newell","8380","US-2015-115413","1157","3","0","3","0.29","9","US-2015-115413","596","2015-08-26 00:00:00","Newark","Delaware","East","United States","19711","2015-09-01 00:00:00","Standard Class","596","Paul Prost","Home Office"
"1273","Plantronics Audio 478 Stereo USB Headset","Technology","Accessories","Plantronics","8381","US-2015-115413","1273","3","0","52","0.35","150","US-2015-115413","596","2015-08-26 00:00:00","Newark","Delaware","East","United States","19711","2015-09-01 00:00:00","Standard Class","596","Paul Prost","Home Office"
"704","GBC ProClick Punch Binding System","Office Supplies","Binders","GBC","8382","US-2015-115987","704","4","0.8","-79","-1.55","51","US-2015-115987","467","2015-09-08 00:00:00","Tyler","Texas","Central","United States","75701","2015-09-13 00:00:00","Second Class","467","Lisa Hazard","Consumer"
"655","Fellowes Presentation Covers for Comb Binding Machines","Office Supplies","Binders","Fellowes","8383","US-2015-117058","655","6","0.8","-31","-1.75","17","US-2015-117058","453","2015-05-27 00:00:00","Chicago","Illinois","Central","United States","60653","2015-05-30 00:00:00","First Class","453","Laurel Elliston","Consumer"
"1339","Recycled Eldon Regeneration Jumbo File","Office Supplies","Storage","Other","8384","US-2015-117135","1339","3","0","10","0.28","37","US-2015-117135","554","2015-06-21 00:00:00","Waynesboro","Virginia","South","United States","22980","2015-06-23 00:00:00","Second Class","554","Naresj Patel","Consumer"
"1044","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","Furniture","Furnishings","Luxo","8385","US-2015-117135","1044","1","0","15","0.14","104","US-2015-117135","554","2015-06-21 00:00:00","Waynesboro","Virginia","South","United States","22980","2015-06-23 00:00:00","Second Class","554","Naresj Patel","Consumer"
"972","Konftel 250 Conference phone - Charcoal black","Technology","Phones","Other","8386","US-2015-117135","972","1","0","74","0.26","285","US-2015-117135","554","2015-06-21 00:00:00","Waynesboro","Virginia","South","United States","22980","2015-06-23 00:00:00","Second Class","554","Naresj Patel","Consumer"
"523","Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies","Art","Dixon","8387","US-2015-117163","523","4","0","12","0.33","36","US-2015-117163","247","2015-01-27 00:00:00","San Diego","California","West","United States","92037","2015-02-02 00:00:00","Standard Class","247","Ed Jacobs","Consumer"
"1344","Recycled Steel Personal File for Hanging File Folders","Office Supplies","Storage","Other","8388","US-2015-117163","1344","1","0","14","0.25","57","US-2015-117163","247","2015-01-27 00:00:00","San Diego","California","West","United States","92037","2015-02-02 00:00:00","Standard Class","247","Ed Jacobs","Consumer"
"279","Balt Split Level Computer Training Table","Furniture","Tables","Balt","8389","US-2015-117163","279","3","0.2","-17","-0.05","333","US-2015-117163","247","2015-01-27 00:00:00","San Diego","California","West","United States","92037","2015-02-02 00:00:00","Standard Class","247","Ed Jacobs","Consumer"
"1718","Xerox 1924","Office Supplies","Paper","Xerox","8390","US-2015-117170","1718","1","0.2","2","0.36","5","US-2015-117170","430","2015-09-17 00:00:00","Raleigh","North Carolina","South","United States","27604","2015-09-24 00:00:00","Standard Class","430","Kean Takahito","Consumer"
"1025","Logitech Trackman Marble Mouse","Technology","Accessories","Logitech","8391","US-2015-117170","1025","2","0.2","13","0.28","48","US-2015-117170","430","2015-09-17 00:00:00","Raleigh","North Carolina","South","United States","27604","2015-09-24 00:00:00","Standard Class","430","Kean Takahito","Consumer"
"426","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","Furniture","Tables","Chromcraft","8392","US-2015-117380","426","1","0.4","-143","-0.43","331","US-2015-117380","544","2015-03-28 00:00:00","Springfield","Ohio","East","United States","45503","2015-04-03 00:00:00","Standard Class","544","Mike Pelletier","Home Office"
"1160","Newell 343","Office Supplies","Art","Newell","8393","US-2015-117744","1160","7","0.2","1","0.09","16","US-2015-117744","523","2015-12-02 00:00:00","Corpus Christi","Texas","Central","United States","78415","2015-12-06 00:00:00","Standard Class","523","Michael Dominguez","Corporate"
"12","12-1/2 Diameter Round Wall Clock","Furniture","Furnishings","Other","8394","US-2015-117744","12","5","0.6","-24","-0.6","40","US-2015-117744","523","2015-12-02 00:00:00","Corpus Christi","Texas","Central","United States","78415","2015-12-06 00:00:00","Standard Class","523","Michael Dominguez","Corporate"
"510","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","Furniture","Furnishings","Deflect-o","8395","US-2015-117744","510","5","0.6","-25","-0.43","58","US-2015-117744","523","2015-12-02 00:00:00","Corpus Christi","Texas","Central","United States","78415","2015-12-06 00:00:00","Standard Class","523","Michael Dominguez","Corporate"
"333","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies","Art","Binney & Smith","8396","US-2015-117968","333","2","0","2","0.44","5","US-2015-117968","627","2015-08-05 00:00:00","Meriden","Connecticut","East","United States","6450","2015-08-07 00:00:00","Second Class","627","Ricardo Sperren","Corporate"
"633","Fellowes Advanced Computer Series Surge Protectors","Office Supplies","Appliances","Fellowes","8397","US-2015-117968","633","3","0","22","0.28","79","US-2015-117968","627","2015-08-05 00:00:00","Meriden","Connecticut","East","United States","6450","2015-08-07 00:00:00","Second Class","627","Ricardo Sperren","Corporate"
"837","Hon GuestStacker Chair","Furniture","Chairs","Hon","8398","US-2015-117968","837","5","0","295","0.26","1133","US-2015-117968","627","2015-08-05 00:00:00","Meriden","Connecticut","East","United States","6450","2015-08-07 00:00:00","Second Class","627","Ricardo Sperren","Corporate"
"1051","Martin-Yale Premier Letter Opener","Office Supplies","Supplies","Martin-Yale","8399","US-2015-118486","1051","1","0.2","-2","-0.21","10","US-2015-118486","698","2015-04-06 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-04-08 00:00:00","First Class","698","Shirley Daniels","Home Office"
"922","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Technology","Accessories","Imation","8400","US-2015-118486","922","2","0.2","22","0.19","117","US-2015-118486","698","2015-04-06 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-04-08 00:00:00","First Class","698","Shirley Daniels","Home Office"
"964","KI Adjustable-Height Table","Furniture","Tables","KI","8401","US-2015-118486","964","3","0.4","-36","-0.23","155","US-2015-118486","698","2015-04-06 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-04-08 00:00:00","First Class","698","Shirley Daniels","Home Office"
"1386","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","Furniture","Tables","SAFCO","8402","US-2015-118997","1386","8","0","316","0.26","1216","US-2015-118997","658","2015-04-08 00:00:00","Decatur","Alabama","South","United States","35601","2015-04-12 00:00:00","Standard Class","658","Ruben Ausman","Corporate"
"1451","Seth Thomas 8 1/2"" Cubicle Clock","Furniture","Furnishings","Seth Thomas","8403","US-2015-119081","1451","2","0","13","0.32","41","US-2015-119081","758","2015-09-12 00:00:00","Olathe","Kansas","Central","United States","66062","2015-09-19 00:00:00","Standard Class","758","Tom Ashbrook","Home Office"
"1403","SanDisk Cruzer 16 GB USB Flash Drive","Technology","Accessories","SanDisk","8404","US-2015-119081","1403","5","0","11","0.19","57","US-2015-119081","758","2015-09-12 00:00:00","Olathe","Kansas","Central","United States","66062","2015-09-19 00:00:00","Standard Class","758","Tom Ashbrook","Home Office"
"683","GBC DocuBind P100 Manual Binding Machine","Office Supplies","Binders","GBC","8405","US-2015-119081","683","2","0","149","0.45","332","US-2015-119081","758","2015-09-12 00:00:00","Olathe","Kansas","Central","United States","66062","2015-09-19 00:00:00","Standard Class","758","Tom Ashbrook","Home Office"
"461","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other","8406","US-2015-119081","461","3","0","7","0.02","358","US-2015-119081","758","2015-09-12 00:00:00","Olathe","Kansas","Central","United States","66062","2015-09-19 00:00:00","Standard Class","758","Tom Ashbrook","Home Office"
"1636","Wilson Jones Custom Binder Spines & Labels","Office Supplies","Binders","Wilson Jones","8407","US-2015-119137","1636","5","0.7","-6","-0.7","8","US-2015-119137","60","2015-07-23 00:00:00","Tucson","Arizona","West","United States","85705","2015-07-27 00:00:00","Standard Class","60","Arthur Gainer","Consumer"
"1139","Newell 324","Office Supplies","Art","Newell","8408","US-2015-119137","1139","1","0.2","1","0.1","9","US-2015-119137","60","2015-07-23 00:00:00","Tucson","Arizona","West","United States","85705","2015-07-27 00:00:00","Standard Class","60","Arthur Gainer","Consumer"
"1095","Microsoft Natural Keyboard Elite","Technology","Accessories","Microsoft","8409","US-2015-119137","1095","10","0.2","-30","-0.06","479","US-2015-119137","60","2015-07-23 00:00:00","Tucson","Arizona","West","United States","85705","2015-07-27 00:00:00","Standard Class","60","Arthur Gainer","Consumer"
